Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,AccountId,DiscussionCount
"45693933","1","45706840","","2017-08-15 13:32:25","","1","1349","8454533","","","","","2017-08-17 10:40:11","Rotate Image Orientation(Patient) in DICOM","<dicom>","1","2","1","","","8454533","8","2017-08-12 10:56:44","semions","2017-11-14 11:01:31","","London, United Kingdom","","3","0","0","11537764","1"
"52649545","1","52651690","","2018-10-04 14:43:23","","1","279","1301310","","","","","2018-10-04 16:38:57","Add jpg image as jpg image to DICOM file","<c#><dicom><fo-dicom>","1","0","","","","1301310","818","2012-03-29 16:17:12","Gina Marano","2019-10-11 15:44:48","","Sandpoint, ID, USA","","179","86","8","1364603","0"
"55770926","1","","","2019-04-20 06:31:00","","0","45","5346010","","","","","2019-04-20 06:31:00","How does the Image Registration or Image Alignment work on the pixel level?","<python><image-processing><medical><image-registration><simpleitk>","0","0","","","","5346010","6","2015-09-17 10:23:52","Akshay Kulkarni","2019-05-11 12:03:43","","","","17","0","0","6969028","0"
"48701281","1","","","2018-02-09 08:08:51","","0","295","3288577","","7652544","","2018-02-09 09:06:42","2018-03-01 15:16:28","How can I capture and store data from a repeating HL7 segement?","<hl7><mirth>","1","8","","","","3288577","21","2014-02-09 00:51:24","user3288577","2019-03-03 06:56:59","","","","35","0","0","3988935","1"
"25379260","1","","","2014-08-19 08:52:22","","1","1343","1321939","","","","","2014-08-21 04:03:40","src-resolve: Cannot resolve the name 'ST' to a(n) 'type definition' component in HL7","<java><xsd><xsd-validation><hl7>","1","0","","","","1321939","158","2012-04-09 13:18:42","user1321939","2019-10-06 05:32:45","","","","76","5","0","1391125","1"
"44924335","1","","","2017-07-05 10:57:07","","1","1775","7978753","","","","","2017-07-24 09:48:27","converting 12 bit DICOM image to 8 bit jpeg","<python><dicom><8-bit><cv2>","3","0","1","","","7978753","16","2017-05-08 05:22:31","Reshma","2017-09-26 08:02:11","","Bangalore, Karnataka, India","","7","0","0","10850983","1"
"57119237","1","","","2019-07-19 20:26:02","","-1","57","4795917","","","","","2019-08-28 01:53:57","How to enable Healthkit in watch only app","<swift><health-kit><watch-os-6>","2","0","","","","4795917","177","2015-04-16 09:55:52","Bjorn Morrhaye","2019-10-08 13:51:48","","","","48","17","0","6151675","1"
"50040905","1","50044084","","2018-04-26 10:40:41","","0","50","3806047","","","","","2018-04-26 13:20:40","Obtaining z-buffer(depth) informaiton from dicom file in python","<python><dicom><depth>","1","0","","","","3806047","15","2014-07-04 15:58:01","Anjan","2019-09-27 12:14:04","","","","2","3","0","4702970","1"
"37540147","1","","","2016-05-31 08:04:02","","1","2008","1553519","","","","","2016-06-02 11:39:42","How to specified multiple attributes in the findscu command","<dicom><dcmtk>","3","0","","","","1553519","5307","2012-07-26 05:06:51","Joe.wang","2019-08-08 01:52:12","","Shenzhen, China","<p>An Asp.net developer. Sometimes in Java</p>
","769","779","6","1691234","3"
"57188559","1","","","2019-07-24 17:45:06","","0","14","6679164","","","","","2019-07-24 17:45:06","Moving Google Fit OAuth Client between Projects","<google-fit>","0","0","","","","6679164","1","2016-08-04 16:48:23","Dan Sheline","2019-10-11 19:36:32","","","","0","0","0","8157473","0"
"55578919","1","","","2019-04-08 17:40:31","","0","32","1571994","","","","","2019-04-08 17:40:31","Indoor Cycling data in Google Fit doesn't show anything","<google-fit>","0","1","","","","1571994","928","2012-08-02 16:19:25","BayssMekanique","2019-10-04 14:32:09","","","","105","254","17","1714640","0"
"49785233","1","","","2018-04-11 22:22:03","","0","210","8197395","","","","","2018-10-05 07:26:04","Unable to resolve dependencies react native google fit","<react-native><google-fit>","1","1","","","","8197395","87","2017-06-22 02:51:53","Zotov","2019-10-10 17:06:53","","Glasgow, United Kingdom","","44","12","0","11170128","1"
"38085331","1","38085797","","2016-06-28 20:05:14","","0","114","1630853","","","","","2016-06-28 20:33:56","Resource retrieval from fhir object","<dstu2-fhir><hl7-fhir>","1","0","","","","1630853","221","2012-08-28 16:12:41","Pratap Das","2019-07-01 13:38:42","http://pratapdas.com","NJ","<p>I started my career with .NET technologies and I still love coding in .NET. I worked as a System Analysts, Developer, Module Leader , Architect and Consultant in various organizations. I live with my lovely wife and daughter in New Jersey. I love visiting places all over the world - life is a Journey?</p>
","113","16","0","1790274","1"
"41028497","1","","","2016-12-07 22:25:37","","1","92","1284723","","","","","2016-12-08 18:26:09","Is there a way to represent a measurement with multiple values as a observation?","<hl7-fhir>","1","0","","","","1284723","82","2012-03-22 00:25:53","Hui Liu","2018-12-21 21:47:36","","","","20","1","0","1343561","1"
"28133026","1","28133105","","2015-01-25 03:52:33","","1","596","1641661","","","","","2015-01-25 04:06:17","How to get the list of segments, groups and the no.of repetitions of HL7 v2x msg by Hapi","<java><java-ee><apache-camel><hapi><hl7-v2>","1","0","","","","1641661","909","2012-09-02 10:05:29","Md Shahed Hossain","2019-10-10 15:37:38","http://shahed.biz","Diamond Square, Kuala Lumpur, Kuala Lumpur, Malaysia","<p>This is <strong><a href=""http://shahed.biz/"" rel=""nofollow noreferrer"">Shahed</a></strong>. Enthusiastic, Full Stack JavaEE developer. Using <strong>Spring, Apache Camel, Open eHealth(IPF &amp; OHT), JPA, ES5, Maven, Ant, Bash, Docker, Travis &amp; Jenkins</strong>. My current concerning issues are <strong>IHE HL7 v2, v3, CT, ATNA, CDA, XDS, FHIR</strong>. Experiences in various types of Standards like <strong>AT Command, CIC, ASTM, HL7v2, HL7v3, CDA, FHIR &amp; PACS</strong>.</p>

<p>I love to use and contribute on <strong>Open Source</strong>, Programming with <strong>IoT</strong> is my pleasure. Enjoy tactics &amp; practice of <strong><em>OOP</em></strong> with <strong>Java, C++, C#, JavaScript, Python &amp; PHP</strong>.</p>

<p>For details connect to my <strong><a href=""https://www.linkedin.com/in/engshahed"" rel=""nofollow noreferrer"">professional network</a></strong>.</p>
","248","694","1","1804135","1"
"43076691","1","","","2017-03-28 17:57:03","","2","1012","1650012","","","","","2017-04-07 16:09:20","Mirth HL7 ACK ERROR: Message control Ids do not match","<hl7><mirth>","2","0","","","","1650012","11788","2012-09-05 19:08:01","kramer65","2019-10-12 12:06:00","","","","1711","1343","52","1814662","2"
"57651713","1","57652660","","2019-08-26 04:21:20","","0","68","1661418","","","","","2019-08-26 06:21:57","C# strongly typed properties","<c#><object><data-modeling><hl7-v2>","2","2","","","","1661418","304","2012-09-10 22:59:29","Nimbocrux","2019-09-24 23:07:03","","Sydney, New South Wales, Australia","<p>I work as a business analyst in a large software solutions provider. My dream is to finish a Computer Engineering\Mathematics degree.</p>

<p>I've only really just disovered regex and can't put it down!</p>
","81","80","0","1829571","2"
"52854333","1","52861321","","2018-10-17 11:55:37","","-3","41","10510206","","1531124","","2018-10-17 14:49:12","2018-10-17 18:21:49","Does the makefile of dcmtk3.6.3 in ubuntu14.0 have -g to debug?","<c++><ubuntu><makefile><dicom><dcmtk>","1","2","","","","10510206","10","2018-10-16 00:52:58","chenzongxi","2019-05-23 23:51:17","","china","","6","0","0","14551510","1"
"52837464","1","","","2018-10-16 14:08:58","","0","158","8375248","","10451097","","2018-10-16 14:15:20","2019-08-09 22:22:05","Nifty Net U-NET demo","<python><tensorflow><unity3d-unet><niftynet>","0","0","","","","8375248","14","2017-07-27 09:34:33","Helena Williams","2019-10-04 12:25:27","","","","53","0","0","11424795","0"
"38799895","1","","","2016-08-06 01:59:17","","0","271","6591950","","","","","2016-08-06 01:59:17","Heart Rate from from Polar, Garmin Heart Strap in iOS","<ios><health-kit><garmin>","0","3","","","","6591950","1","2016-07-15 00:44:51","nhenseler ","2016-10-11 04:30:15","","","","1","0","0","8822718","0"
"44799566","1","","","2017-06-28 10:10:17","","0","169","1770346","","","","","2017-07-06 00:54:55","Get Active calories burned using the Google fit Recording_API","<android><google-fit>","1","0","","","","1770346","6","2012-10-24 06:31:09","user1770346","2019-06-14 07:54:24","","","","5","0","0","1971576","1"
"23439769","1","","","2014-05-03 03:06:57","","0","714","3587582","","","","","2019-03-20 14:55:10","Error in reading dicom images","<c#><.net><dicom><clearcanvas>","0","3","","","","3587582","4","2014-04-30 02:44:50","Ali","2014-05-18 15:43:41","","","","1","0","0","4402297","0"
"47881351","1","","","2017-12-19 06:44:03","","1","89","7063068","","7063068","","2017-12-19 07:01:34","2017-12-19 07:01:34","CareKit - Update activity status from start to end date in iOS","<ios><swift><carekit>","0","1","","","","7063068","26","2016-10-24 06:59:19","jasmin pethani","2018-02-20 09:55:24","","","","14","11","0","9502496","0"
"57161225","1","","","2019-07-23 09:42:29","","0","28","3023806","","","","","2019-07-23 09:42:29","Get all Google accounts signed-in on the device","<android><android-permissions><google-signin><google-fit-sdk><googlesigninaccount>","0","0","","","","3023806","386","2013-11-23 00:53:39","Greg Rynkowski","2019-10-13 04:55:24","http://rynkowski.info","London, United Kingdom","","45","34","2","3626257","0"
"47966020","1","","","2017-12-25 05:46:18","","1","267","5294235","","","","","2018-01-04 23:06:05","Anyone able to use Swift SMART FHIR with iOS?","<ios><swift><oauth-2.0><hl7-fhir><aerogear>","1","0","","","","5294235","43","2015-09-02 20:24:17","Seth Merritt","2019-06-28 04:09:09","","","","9","1","0","6890550","1"
"29389540","1","","","2015-04-01 11:27:16","","2","1181","4737085","","","","","2018-09-14 07:54:56","How to read the height and weight data that we enter in the health app to our custom app","<ios><objective-c><health-kit>","2","1","1","","","4737085","11","2015-04-01 07:28:48","Prgmer","2016-03-30 06:33:18","","","","3","0","0","6067193","2"
"33550769","1","","","2015-11-05 17:15:06","","1","228","738999","","1033581","","2018-09-15 14:53:06","2018-09-15 14:53:06","Seems like NHapi does not fully support hl7 v2.3 repetitive segments","<.net><hl7><nhapi>","0","2","","","","738999","2245","2011-05-05 00:52:42","YMC","2019-10-13 02:00:37","","","","233","265","13","383263","0"
"34121693","1","","","2015-12-06 19:30:28","","1","51","5647359","","","","","2015-12-07 15:04:21","How can an application collecting data for a group of people send that data to their individual google fitness accounts?","<google-fit><google-classroom>","1","1","","","","5647359","6","2015-12-06 19:25:06","Richard Gibbs","2016-01-05 14:49:01","","","","0","0","0","7424273","1"
"41425077","1","","","2017-01-02 10:30:23","","1","1312","7235676","","7235676","","2017-01-02 12:49:01","2017-01-02 12:49:01","Creating HL7 message in C# from Patient Data Model using nhapi","<c#><.net><hl7><nhapi>","0","5","2","","","7235676","44","2016-12-01 10:28:45","HarryDev","2019-05-28 12:06:56","","Delhi, India","","86","4","0","9760391","0"
"49653845","1","","","2018-04-04 14:36:27","","0","755","2828333","","2828333","","2018-04-10 09:01:29","2018-04-10 09:01:29","Get heart rate sensor information from WearOS (android wear) to a Mobile trough google Fit","<android><google-fit><android-wear-2.0>","0","4","2","","","2828333","8","2013-09-29 12:26:45","genie137","2019-09-06 13:13:00","","Groningen, Nederland","","7","0","0","3368401","0"
"36384745","1","36408577","","2016-04-03 11:16:37","","0","134","1827114","","","","","2016-04-04 16:59:15","Why HKSample array always have 1 value for a HKAnchoredObjectQuery with no limits,no predicate, no anchor?","<watch-os-2><health-kit>","1","0","","","","1827114","632","2012-06-18 19:01:11","Deep Arora","2019-09-22 12:21:03","","Bangalore, Karnataka, India","<p>Native and Cross Platform mobile application developer. Currently, working as an iOS engineer at PFT on Dax Production Media ERP software.</p>
","170","136","2","1578758","1"
"26649531","1","26650164","","2014-10-30 09:40:13","","2","357","1829753","","1829753","","2014-10-30 10:08:50","2014-10-30 10:08:50","How to get the activity name from activity code in google fit","<google-fit><google-fit-sdk>","1","0","","","","1829753","773","2012-11-16 13:28:02","Rakki s","2019-10-11 15:56:47","","Coimbatore, India","<p>Hi I am Radhakrishnan S, working as SSE in Compassites Bangalore. I am interested in android development &amp; discussion . You can reach me at skype:rakki_krish</p>
","178","26","0","2050654","0"
"24055087","1","","","2014-06-05 08:20:00","","0","111","3710202","","2571021","","2014-06-20 02:36:43","2014-06-26 14:59:22","Biztalk 2009 HL7 accelerator","<biztalk><hl7><biztalk-2009>","1","0","","","","3710202","6","2014-06-05 08:13:10","user3710202","2016-08-05 06:44:27","","","","2","0","0","4570347","1"
"20166160","1","20196356","","2013-11-23 18:27:42","","0","234","381473","","381473","","2019-04-19 15:53:11","2019-04-19 15:53:11","Is it possible to transform a CCR to a CCD using XSLT in BizTalk?","<xml><xslt><biztalk><hl7><btahl7>","1","0","","","","381473","52","2010-07-01 19:39:05","Howard Edidin","2019-09-27 23:36:45","https://docdb.info","Libertyville, IL","<p>I am a Azure Architect specializing with Cosmos DB, Logic Apps and IoT</p>

<p>I am also a:</p>

<ul>
<li>Microsoft MVP - Data Platform </li>
<li>Microsoft P-TSP (Cosmos DB, IoT)</li>
<li>Member - Azure Advisory Group</li>
<li>DocumentDB Wizard</li>
</ul>

<p>I have authored a tutorial on <a href=""https://azure.microsoft.com/en-us/documentation/articles/documentdb-change-notification/"" rel=""nofollow noreferrer"">Notifications for new or changed DocumentDB resources using Logic Apps</a> published on DocumentDB Use Cases</p>
","87","5","0","627076","1"
"14463000","1","","","2013-01-22 16:13:09","","0","165","1873106","","","","","2013-01-22 19:01:42","The entity name must immediately follow the '&' in the entity reference sending HL7 Message","<hl7><mirth>","1","0","","","","1873106","30","2012-12-03 15:58:19","Arvind Singh","2018-04-16 04:36:24","http://www.shreeinterprises.com","New Delhi, India","<p>I have proficient in Struts 2.x,jpa,hibernate</p>
","22","2","0","2106987","1"
"35014322","1","35297148","","2016-01-26 12:53:39","","0","1126","1877225","","1877225","","2016-01-27 20:22:55","2017-06-01 09:16:05","Google fit history API won't retrieve dataset?","<java><android><google-api><google-fit>","2","0","","","","1877225","65","2012-12-04 22:05:43","Rueben","2018-02-09 11:03:03","http://ruebenburrowsdavies.info","UK","","14","26","0","2112151","1"
"49973546","1","","","2018-04-23 04:45:27","","0","206","9684001","","9684001","","2018-04-23 05:22:19","2018-04-24 11:59:13","How can I display image without CT with pydicom?","<python><python-3.x><image><pydicom>","1","0","","","","9684001","1","2018-04-23 04:32:31","Juan Retamales","2018-05-30 00:08:25","","","","2","0","0","13421376","1"
"27790489","1","","","2015-01-06 00:57:16","","1","902","1784525","","1784525","","2015-01-06 02:04:21","2015-01-06 09:29:55","How to read compressed DICOM files","<java><macos><dicom>","1","0","1","","","1784525","401","2012-10-30 04:08:19","Arash","2019-10-11 03:39:53","","","","68","117","1","1990383","1"
"24135778","1","24358691","","2014-06-10 07:59:21","","0","347","2024871","","2294978","","2014-06-10 08:07:58","2014-06-23 05:07:07","HL7 NHapi API OML_O21 PatientName object properties","<hl7><nhapi>","1","0","","","","2024871","3","2013-01-30 10:10:27","user2024871","2019-08-21 10:47:29","","","","6","0","0","2305510","1"
"42617229","1","","","2017-03-06 03:50:03","","0","128","1009364","","1009364","","2017-03-06 05:11:57","2017-03-06 06:38:46","function readRunningWorkOuts with completion in class HKManager (HKTutorial) is never executed in Swift 3","<ios><swift3><health-kit>","1","3","","","","1009364","626","2011-10-23 09:28:56","Adrian Hoe","2017-10-15 13:54:30","http://adrianhoe.com","I'm everywhere!","","97","34","4","992500","0"
"33405998","1","33428233","","2015-10-29 04:31:03","","1","706","2189239","","1033581","","2017-09-19 08:57:31","2017-09-19 08:57:31","Can't figure out how to search LOINC using FHIR for a specific test by name?","<hl7-fhir>","1","3","1","","","2189239","10","2013-03-20 03:54:21","Teksysta","2017-04-23 23:18:04","","","","1","0","0","2518406","1"
"52839783","1","52839784","","2018-10-16 16:13:17","","1","171","7653367","","","","","2018-10-16 16:13:17","How to detect if HealthKit data is set from a device?","<ios><swift><health-kit>","1","1","1","","","7653367","803","2017-03-03 12:07:57","Jacob Ahlberg","2019-10-11 13:54:39","https://www.linkedin.com/in/jacob-ahlberg-2bb1996a/","Stockholm, Sverige","<p>Graduated iOS-developer since May 2018. I've always had interests in programming since I was 12 years old and now I finally achieved my goal, being a fulltime iOS-developer at my dream job.</p>
","122","1147","14","10377595","0"
"24238043","1","24247271","","2014-06-16 06:52:40","","-1","629","3723545","","","","","2014-06-16 15:34:18","Nested Json - Extract Data Policy","<apigee><medical>","2","0","","","","3723545","5","2014-06-09 19:06:49","user3723545","2014-07-02 17:46:48","","","","1","0","0","4589914","2"
"33461959","1","33497813","","2015-11-01 12:07:18","","3","1216","5512446","","","","","2015-11-11 17:40:54","How to Insert/Update a Patient into a DICOM WorkList RIS?","<dicom><fo-dicom>","2","0","1","","","5512446","18","2015-11-01 12:06:18","Marcello Colucci","2017-07-20 11:18:41","","","","8","0","0","7222559","2"
"36880260","1","36880946","","2016-04-27 04:22:52","","0","114","4777497","","2427479","","2016-04-27 05:10:35","2016-04-27 05:22:23","Undefined symbols for architecture x86_64 when using ORKESerializer","<xcode><swift><researchkit>","1","1","0","","","4777497","40","2015-04-11 16:23:47","blorsch","2019-09-29 01:31:11","http://becklorsch.com","","<p>Slowly Learning Swift.</p>
","6","17","0","6125302","1"
"55213684","1","","","2019-03-18 01:34:06","","0","21","2517169","","10163674","","2019-03-18 08:24:15","2019-03-18 08:24:15","Can I get past Motion and Fitness data if app is disabled and re-enabled?","<ios><xcode><user-permissions><health-kit>","0","0","1","","","2517169","228","2013-06-24 17:01:50","Daniel Medina Sada","2019-09-25 00:37:00","","Dallas, TX, USA","","64","28","1","2938799","0"
"37813020","1","37940535","","2016-06-14 13:09:22","","-1","82","1957401","","","","","2016-06-21 09:27:11","hapi-fhir-android library : how to bypass getting conformance?","<android><hapi-fhir><hl7-fhir><hapi-fhir-android-library>","1","0","","","","1957401","19935","2012-02-27 11:05:24","AndroidMechanic - Viral Patel","2019-09-25 21:42:38","","Pune, Maharashtra, India","","2725","867","279","1281375","0"
"38801220","1","38840569","","2016-08-06 06:23:13","","3","1307","5420855","","5420855","","2016-08-06 06:29:41","2016-08-09 01:11:26","Displaying multiframe dicom images using HTML5 canvas and Javascript","<javascript><html5><canvas><dicom><fileparsing>","1","0","","","","5420855","61","2015-10-08 00:37:21","James M","2018-05-09 09:22:52","","","","14","7","0","7083221","1"
"27591306","1","","","2014-12-21 16:26:14","","2","111","3631941","","643482","","2014-12-22 03:31:30","2015-01-09 13:51:10","FHIR Query resource missing in Continuous Integration spec","<hl7-fhir>","2","0","","","","3631941","37","2014-05-13 10:09:12","jmolmo","2018-05-15 17:38:11","http://healthcentrix.com","Miami, FL","","36","0","0","4463794","2"
"29132185","1","29219974","","2015-03-18 20:38:47","","2","391","4114323","","136285","","2015-03-20 17:00:04","2015-03-23 20:42:26","Changing DICOM tags being read from a text file","<java><dicom><dcm4che>","1","0","","","","4114323","1040","2014-10-06 17:55:28","ryekayo","2019-10-11 02:18:37","http://noneyet","Boston, MA","<p>I am a Platform Engineer, primarily in the AWS Linux and CentOS environments. I do have experience with administering CentOS/Scientific Linux distros. I have a passion for using automation tools such as using Ansible as well as working within the AWS infrastructure. In addition, I have worked with a number of flavors of SQL (including administration): MySQL, SqlServer, Postgres, and Mongo. </p>

<p>Outside of work, I like to dive into programming projects in Java using frameworks such as Spring. In addition, I like to exercise and watch sports, hiking, playing video games, and am a big foodie :-).</p>
","332","149","559","3058835","0"
"26966402","1","26971093","","2014-11-17 05:54:32","","0","243","1349564","","","","","2014-11-18 04:47:18","Does FHIR support self defined resource?","<hl7-fhir>","2","0","","","","1349564","74","2012-04-22 13:34:37","airhork","2019-10-09 09:01:53","","","","7","0","0","1426085","2"
"34023444","1","34030856","","2015-12-01 15:02:18","","4","528","1373105","","814730","","2017-07-07 22:43:26","2017-07-07 22:43:26","Unit Test HKSampleQuery in Swift","<swift><unit-testing><xctest><health-kit><hksamplequery>","1","0","1","","","1373105","9598","2012-05-03 16:40:09","Javier Cadiz","2019-10-08 06:31:51","http://javiercadiz.me/","Madrid, Spain","<p>iOS Developer at Wave. Entrepreneur, product focused developer. Indie ninja by night. Spacecraft enthusiast. Cuban.</p>
","332","501","3","1457939","1"
"26292773","1","26295937","","2014-10-10 05:54:17","","1","1391","1374307","","1374307","","2014-10-10 07:07:49","2014-10-10 09:18:24","Change dicom Transfer Syntax showing no registered codec using mDCM","<c#><dicom><image-compression>","1","0","1","","","1374307","292","2012-05-04 06:49:41","Rohith","2019-10-09 09:21:22","","Thiruvananthapuram, India","","67","117","3","1459652","0"
"10474374","1","","","2012-05-06 21:16:05","","0","1168","1376302","","","","","2018-02-12 11:10:58","ITK DICOM series registration","<registration><dicom><itk>","1","1","","","","1376302","18","2012-05-05 04:59:05","ucl","2017-02-02 07:59:26","","","","10","0","0","1462366","1"
"25917558","1","25918656","","2014-09-18 16:09:50","","4","2219","891910","","","","","2014-10-28 13:12:46","Saving workouts in HealthKit","<ios><ios8><health-kit>","2","0","3","","","891910","695","2010-10-27 14:51:02","simonmaddox","2019-10-10 19:47:09","","","","53","56","5","479306","2"
"33450951","1","","","2015-10-31 11:20:41","","0","340","1441806","","","","","2016-05-13 14:00:27","FHIR merge patients","<hl7-fhir>","2","0","","","","1441806","88","2012-06-07 09:20:57","Jonny Rylands","2019-05-02 08:30:28","http://www.vitalsignssoftware.com","Leeds, United Kingdom","","20","2","0","1548956","2"
"32975308","1","","","2015-10-06 16:45:20","","0","97","1441806","","","","","2015-10-08 01:40:02","Can a FHIR extension be defined within the StructureDefinition of a profiled resource?","<hl7-fhir>","1","0","","","","1441806","88","2012-06-07 09:20:57","Jonny Rylands","2019-05-02 08:30:28","http://www.vitalsignssoftware.com","Leeds, United Kingdom","","20","2","0","1548956","1"
"29298750","1","29309327","","2015-03-27 10:40:35","","3","3069","4137044","","","","","2017-08-02 12:50:27","How to read Google Fit data with Tasker?","<android><google-fit><tasker>","1","0","2","","","4137044","116","2014-10-13 10:29:03","Dominic","2019-10-10 09:45:46","","","","38","15","0","5167498","0"
"42510881","1","42511681","","2017-02-28 14:06:31","","1","59","7558372","","-1","","2017-05-23 11:54:00","2017-02-28 14:42:24","From image to vector and vice versa, rotated image","<matlab><image-processing><dicom><image-rotation>","1","3","","","","7558372","162","2017-02-13 14:55:01","beth","2019-09-05 08:47:28","","","","271","376","1","10240944","1"
"41503280","1","","","2017-01-06 10:06:42","","1","122","4737113","","","","","2017-01-08 15:55:35","Update a session with Google Fit REST API","<google-fit>","1","0","","","","4737113","205","2015-04-01 07:38:00","Adelise","2019-10-01 08:31:01","","","","20","0","0","6067232","1"
"14400071","1","14411240","","2013-01-18 13:35:07","","2","320","1168720","","1168720","","2013-01-18 13:43:19","2013-01-19 04:59:11","iOS App doesn't pass validation isinf and isnan","<ios><ipad><app-store><appstore-approval><dicom>","1","2","1","","","1168720","1795","2012-01-25 08:00:51","esh","2019-10-13 03:26:51","","","","229","399","9","1197282","0"
"18232900","1","18233110","","2013-08-14 13:20:47","","5","2171","1193350","","1193350","","2013-08-14 15:42:48","2013-08-14 15:42:48","Memory error while using memcpy?","<c++><dicom>","3","9","","","","1193350","1300","2012-02-06 21:36:49","the_naive","2019-08-10 21:07:53","","Sweden","","364","211","1","1228201","3"
"3986705","1","","","2010-10-21 11:00:15","","1","1388","405256","","33204","","2013-04-17 18:53:56","2013-04-29 02:50:39","Saving And Retrieving In Dicom Files With ClearCanvas?","<dicom><clearcanvas>","2","1","","","","405256","324","2010-07-29 04:14:44","Chong","2012-09-04 04:44:02","","Singapore, Singapore","<p>learning in imaging</p>
","108","28","0","175322","2"
"54260438","1","","","2019-01-18 19:40:01","","0","28","10729472","","","","","2019-02-12 09:00:52","niftynet filename in T1 is empty","<imaging><niftynet>","1","0","","","","10729472","1","2018-11-30 20:01:20","yujian","2019-02-06 11:36:27","","","","2","0","0","14857452","1"
"47897783","1","47901956","","2017-12-20 02:01:59","","1","129","5225453","","5225453","","2018-01-25 22:04:12","2018-01-25 22:04:12","how to render a dicom file's header unreadable","<error-handling><dicom><pydicom>","1","2","","","","5225453","1115","2015-08-13 23:15:50","Monica Heddneck","2019-10-13 05:58:42","","","","1513","447","45","6787088","1"
"13084377","1","13095960","","2012-10-26 09:35:17","","2","2576","1272401","","-1","","2017-05-23 12:19:16","2012-10-27 18:20:57","Matlab 3D Volume visualization - dicom file","<matlab><3d><dicom>","1","0","2","","","1272401","368","2011-11-23 07:44:01","Art Planteur","2019-09-12 13:27:19","","","<p>merge keep</p>
","116","87","0","1059461","1"
"50845524","1","","","2018-06-13 20:14:17","","1","424","9279770","","4044696","","2018-06-13 20:24:14","2019-06-04 19:13:32","Medical imaging (PyRadiomics) with .nii.gz files","<python><image><medical><nifti>","3","1","","","","9279770","88","2018-01-28 14:28:02","Kim O","2018-08-08 19:58:05","","","","33","3","0","12827215","3"
"25325359","1","","","2014-08-15 11:05:38","","0","158","1309022","","","","","2014-08-18 09:20:10","itk ImageFileReader exception reading if I add VTK Imagewriter object creation","<vtk><dicom><itk>","2","0","","","","1309022","83","2012-04-02 20:45:01","Mark A.","2019-08-31 10:33:27","","","","28","25","0","1374809","1"
"5245346","1","","","2011-03-09 11:49:19","","-1","1734","167084","","167084","","2011-03-10 18:56:54","2011-03-10 19:27:07","How to delphi send and receive command c-echo, c-get dicom communication pacs or modality","<delphi><tcp><message><dicom>","1","1","","","","167084","16","2009-09-02 08:20:54","cvg","2011-08-21 16:28:33","","","","11","1","0","55766","1"
"39687295","1","39689711","","2016-09-25 13:22:24","","2","1193","2955708","","","","","2018-06-01 18:32:05","python dicom -- getting pixel value from dicom file","<python><numpy><pixel><dicom>","3","0","","","","2955708","93","2013-11-05 09:37:14","Kristan","2019-10-11 12:58:27","","","","40","26","0","3537876","3"
"33726340","1","","","2015-11-15 23:24:40","","0","445","454398","","","","","2017-01-18 11:58:51","Withings authorization","<java><oauth><withings>","1","4","1","","","454398","46","2010-09-21 20:19:36","VoV4a","2019-05-02 23:06:25","","","","14","5","0","651796","1"
"34493994","1","","","2015-12-28 12:59:35","","2","384","5722425","","","","","2017-01-22 10:41:02","Can't get calories from google fit HistoryApi","<android><google-fit><google-fit-sdk>","0","4","","","","5722425","11","2015-12-28 06:55:12","Shang","2016-01-29 10:33:43","","","","1","0","0","7536246","0"
"10477777","1","","","2012-05-07 06:41:35","","1","2788","1353149","","11343","","2013-03-01 14:48:34","2013-03-01 14:48:34","Why i get NoClassDefFoundError exception?","<java><image><exception><dicom><dcm4che>","2","4","","","","1353149","21","2012-04-24 08:05:47","PURAV PATEL","2013-06-06 07:44:34","","","","82","0","0","1430664","2"
"51888266","1","","","2018-08-17 04:08:41","","2","139","9990037","","","","","2018-08-17 07:28:23","GDCM C-Move issue with studies containing documents/reports","<dicom><gdcm><dcmtk>","1","2","","","","9990037","11","2018-06-25 15:40:36","Shensmobile","2019-10-09 18:17:15","","","","5","0","0","2779120","1"
"28700552","1","","","2015-02-24 16:03:15","","0","1202","1368548","","1368548","","2015-03-08 21:18:14","2015-03-08 21:18:14","Failing to send a dicom file to dcm4che PACS - Storage would require forbidden Coercion of (0020,000E) Series Instance UID","<java><dicom><dcm4che>","1","1","","","","1368548","261","2012-05-01 20:13:57","thanili","2019-10-09 19:51:36","","","","132","115","0","1451863","1"
"49638188","1","","","2018-04-03 19:58:16","","0","159","6567283","","","","","2018-04-06 09:02:28","NiftyNet Input/Output Data Type","<niftynet>","1","0","","","","6567283","1","2016-07-08 23:03:03","Alex","2018-06-27 06:04:21","","","","2","0","0","8784913","1"
